הוסיפה לקיים אותו נפנוף בתודעתה במלוא חיותו,placeholder,הוֹסִיפָה לְקַיֵּם אוֹתוֹ נִפְנוּף בְּתוֹדַעְתָּהּ בִּמְלוֹא חִיּוּתוֹ
עוד ימים רבים כשם שהנשיקה שהפריחה לעברו גם,placeholder,עוֹד יָמִים רַבִּים כְּשֵׁם שֶׁהַנְּשִׁיקָה שֶׁהִפְרִיחָה לְעֶבְרוֹ גַּם
היא לא גוועה מהר כמו שנשיקות כאלה מתפוגגות,placeholder,הִיא לֹא גָּוְעָה מַהֵר כְּמוֹ שֶׁנְּשִׁיקוֹת כָּאֵלֶּה מִתְפּוֹגְגוֹת
כמו תמיד גם הפעם אתה צודק בהחלט העיר אותו,placeholder,כְּמוֹ תָּמִיד גַּם הַפַּעַם אַתָּה צוֹדֵק בְּהֶחְלֵט הֵעִיר אוֹתוֹ
מהרהוריו היהלומן שלא הבחין באפיזודה,placeholder,מֵהִרְהוּרָיו הַיַּהֲלוֹמָן שֶׁלֹּא הִבְחִין בָּאֶפִּיזוֹדָה
הרומנטית הזעירה שהתחוללה בסמוך לו מה באמת,placeholder,הָרוֹמַנְטִית הַזְּעִירָה שֶׁהִתְחוֹלְלָה בְּסָמוּךְ לוֹ מָה בֶּאֱמֶת
צריך להיות אכפת לי מאיזו שיקסה וינאית וממה,placeholder,צָרִיךְ לִהְיוֹת אִכְפַּת לִי מֵאֵיזוֹ שִׁיקְסָה וִינָאִית וּמִמָּה
שחושבת עלינו בת נכר זו אבל גיבור ספרנו,placeholder,שֶׁחוֹשֶׁבֶת עָלֵינוּ בַּת נֵכָר זוֹ אֲבָל גִּבּוֹר סִפְרֵנוּ
שכבר שקוע היה בתפילת הדרך ושפתיו דובבו,placeholder,שֶׁכְּבָר שָׁקוּעַ הָיָה בִּתְפִלַּת הַדֶּרֶךְ וּשְׂפָתָיו דּוֹבְבוּ
ותתננו לחן ולחסד ולרחמים בעיניך ובעיני כל,placeholder,וְתִתְּנֶנּוּ לְחֵן וּלְחֶסֶד וּלְרַחֲמִים בְּעֵינֶיךָ וּבְעֵינִי כָּל
רואינו לא השיב לבן לווייתו דבר חיים של אחרים,placeholder,רוֹאֵינוּ לֹא הֵשִׁיב לְבֶן לְוָיָתוֹ דָּבָר חַיִּים שֶׁל אֲחֵרִים
תדעי לך גברתי שבכל מקום ובכל זמן תמיד,placeholder,תֵּדְעִי לָךְ גְּבִרְתִּי שֶׁבְּכָל מָקוֹם וּבְכָל זְמַן תָּמִיד
יימצא מישהו שיראה עניין אמתי בחייו של,placeholder,יִמָּצֵא מִישֶׁהוּ שֶׁיִּרְאֶה עִנְיָן אֲמִתִּי בְּחַיָּיו שֶׁל
הזולת אמר ואחרי הרהור הוסיף בלחש אם לחובה ואם,placeholder,הַזּוּלָת אָמַר וְאַחֲרֵי הִרְהוּר הוֹסִיף בְּלַחַשׁ אִם לְחוֹבָה וְאִם
לזכות תלוי באיזה צד אותו מישהו נמצא ביחס אליו,placeholder,לִזְכוּת תָּלוּי בְּאֵיזֶה צַד אוֹתוֹ מִישֶׁהוּ נִמְצָא בְּיַחַס אֵלָיו
המשפט הזה שהיה כנראה המשפט השני או,placeholder,הַמִּשְׁפָּט הַזֶּה שֶׁהָיָה כַּנִּרְאֶה הַמִּשְׁפָּט הַשֵּׁנִי אוֹ
השלישי שאמר גדעון שורק לאלמה ובר בשיחת,placeholder,הַשְּׁלִישִׁי שֶׁאָמַר גִּדְעוֹן שׂוֹרֵק לְאַלְמָה וֶבֶּר בְּשִׂיחַת
הטלפון הראשונה שלהם חזר אליה פתאום,placeholder,הַטֵּלֵפוֹן הָרִאשׁוֹנָה שֶׁלָּהֶם חָזַר אֵלֶיהָ פִּתְאוֹם
כשנעצרה בפיצוצייה ברחוב אלנבי בצהרי,placeholder,כְּשֶׁנֶּעֶצְרָה בַּפִּצוּצִיָּה בִּרְחוֹב אַלֶנְבִּי בְּצָהֳרֵי
יום רביעי בינואר  כששבה מחופשת כתיבה של,placeholder,יוֹם רְבִיעִי בְּיָנוּאָר  כְּשֶׁשָּׁבָה מֵחֻפְשַׁת כְּתִיבָה שֶׁל
עשרה ימים במטולה היא נעצרה שם כדי להצטייד,placeholder,עֲשָׂרָה יָמִים בִּמְטוּלָה הִיא נֶעֶצְרָה שָׁם כְּדֵי לְהִצְטַיֵּד
בבקבוקי בירה ובפיצוחים לקראת ביקורה של,placeholder,בְּבַקְבּוּקֵי בִּירָה וּבְפִצּוּחִים לִקְרַאת בִּקּוּרָהּ שֶׁל
חברתה דפנה ואז ללא כל הכנה מראש ניבטו אליה,placeholder,חֲבֶרְתָּהּ דַּפְנָה וְאָז לְלֹא כָּל הֲכָנָה מֵרֹאשׁ נִבְּטוּ אֵלֶיהָ
מעמודי השער של העיתונים עיניו הנוגות והחכמות,placeholder,מֵעַמּוּדֵי הַשַּׁעַר שֶׁל הָעִתּוֹנִים עֵינָיו הַנּוּגוֹת וְהַחֲכָמוֹת
שאיזה לגלוג מתגרה מהול בהן וננעצו בלבה לא,placeholder,שֶׁאֵיזֶה לִגְלוּג מִתְגָּרֶה מָהוּל בָּהֶן וְנִנְעֲצוּ בְּלִבָּהּ לֹא
מרגישה טוב אחותי רוצה אולי לשתות משהו שאל,placeholder,מַרְגִּישָׁה טוֹב אֲחוֹתִי רוֹצָה אוּלַי לִשְׁתּוֹת מַשֵּׁהוּ שָׁאַל
בעל הפיצוצייה שראה שהקונה שלו אישה,placeholder,בַּעַל הַפִּצּוּצִיָּה שֶׁרָאָה שֶׁהַקּוֹנָה שֶׁלּוֹ אִשָּׁה
בשנות הארבעים המאוחרות נאחזת בדלפק,placeholder,בִּשְׁנוֹת הָאַרְבָּעִים הַמְּאֻחָרוֹת נֶאֱחֶזֶת בַּדֶּלְפֵּק
והגיש לה את בקבוק המים המינרליים שפתח,placeholder,וְהִגִּישׁ לָהּ אֶת בַּקְבּוּק הַמַּיִם הַמִּינֵרָלִיִּים שֶׁפָּתַח
למענה אלמה לגמה לגימה ושתיים ובתוך כך,placeholder,לְמַעֲנָהּ אַלְמָה לָגְמָה לְגִימָה וּשְׁתַּיִם וּבְתוֹךְ כָּךְ
חיפשה בקדחתנות אחר הנייד שלה ראית,placeholder,חִפְּשָׂה בְּקַדַּחְתָּנוּת אַחַר הַנַּיָּד שֶׁלָּהּ רָאִית
בעיתון משהו שעשה לך רע הסתקרן המוכר,placeholder,בָּעִתּוֹן מַשֵּׁהוּ שֶׁעָשָׂה לָךְ רַע הִסְתַּקְרֵן הַמּוֹכֵר
שכבר הספיק לקרוא את הכותרות הראשיות,placeholder,שֶׁכְּבָר הִסְפִּיק לִקְרֹא אֶת הַכּוֹתָרוֹת הָרָאֹשִׁיּוֹת
המבשרות על היעלמו המסתורי של גרהרד שטרוק,placeholder,הַמְּבַשְּׂרוֹת עַל הֵעָלְמוּ הַמִּסְתּוֹרִי שֶׁל גֶּרְהַרְד שְׁטְרוּק
שלדברי הדיילי פוסט הוא אחד מבכירי הסוכנים,placeholder,שֶׁלְּדִבְרֵי הַדֶּיְלִי פּוֹסְט הוּא אֶחָד מִבְּכִירֵי הַסּוֹכְנִים
של המוסד הישראלי עקבותיו אבדו כך דיווח,placeholder,שֶׁל הַמּוֹסָד הַיִּשְׂרְאֵלִי עִקְבוֹתָיו אָבְדוּ כָּךְ דִּוַּח
הצהובון הבריטי רב-התפוצה בערב חג המולד או,placeholder,הַצְּהֻבּוֹן הַבְּרִיטִי רַב-הַתְּפוּצָה בְּעֶרֶב חַג הַמּוֹלָד אוֹ
למחרת היום בכפר קטן בדרום מערב אנגליה אי-שם,placeholder,לְמָחֳרַת הַיּוֹם בִּכְפַר קָטָן בִּדְרוֹם מַעֲרַב אַנְגְּלִיָּה אֵי-שָׁם
בין לונדון לפלימות אלמה הנהנה והמשיכה,placeholder,בֵּין לוֹנְדוֹן לִפְּלַיְמוּת אַלְמָה הִנְהֲנָה וְהִמְשִׁיכָה
בחיפושיה אבל עד מהרה נזכרה שבמתכוון לא,placeholder,בְּחִפּוּשֶׁיהָ אֲבָל עַד מְהֵרָה נִזְכְּרָה שֶׁבְּמִתְכַּוֵּן לֹא
לקחה אתה את הטלפון הנייד בנסיעתה למטולה,placeholder,לָקְחָה אִתָּהּ אֶת הַטֵּלֵפוֹן הַנַּיָּד בִּנְסִיעָתָהּ לִמְטוּלָה
ועכשיו היא חייבת להגיע אליו מהר ככל האפשר,placeholder,וְעַכְשָׁו הִיא חַיֶּבֶת לְהַגִּיעַ אֵלָיו מַהֵר כְּכָל הָאֶפְשָׁר
תארוז לי בבקשה גם את ידיעות וגם את מעריב,placeholder,תֶּאֱרֹז לִי בְּבַקָּשָׁה גַּם אֶת יְדִיעוֹת וְגַם אֶת מַעֲרִיב
ביקשה אלמה מהמוכר ותעשה לי חשבון על הכול,placeholder,בִּקְּשָׁה אַלְמָה מֵהַמּוֹכֵר וְתַעֲשֶׂה לִי חֶשְׁבּוֹן עַל הַכֹּל
הוא כשהתברר לו מה היא מחפשת אמנם הציע לה,placeholder,הוּא כְּשֶׁהִתְבָּרֵר לוֹ מָה הִיא מְחַפֶּשֶׂת אָמְנָם הִצִּיעַ לָהּ
באדיבותו את הטלפון שלו אבל אלמה חייכה חיוך,placeholder,בַּאֲדִיבוּתוֹ אֶת הַטֵּלֵפוֹן שֶׁלּוֹ אֲבָל אַלְמָה חִיְּכָה חִיּוּךְ
נבוך ואמרה שלמען האמת היא לא זוכרת את המספר,placeholder,נָבוֹךְ וְאָמְרָה שֶׁלְּמַעַן הָאֱמֶת הִיא לֹא זוֹכֶרֶת אֶת הַמִּסְפָּר
שאליו היא מבקשת לטלפן ושהוא שמור ככל יתר,placeholder,שֶׁאֵלָיו הִיא מְבַקֶּשֶׁת לְטַלְפֵּן וְשֶׁהוּא שָׁמוּר כְּכָל יֶתֶר
המספרים ברשימת אנשי הקשר שבנייד שלה,placeholder,הַמִּסְפָּרִים בִּרְשִׁימַת אַנְשֵׁי הַקֶּשֶׁר שֶׁבַּנַּיָּד שֶׁלָּהּ
תאמיני לי אחותי שבמקום שהמשטרה תעשה לי,placeholder,תַּאֲמִינִי לִי אֲחוֹתִי שֶׁבִּמְקוֹם שֶׁהַמִּשְׁטָרָה תַּעֲשֶׂה לִי
עניינים בגלל הוודקות והבירות שאנחנו מוכרים,placeholder,עִנְיָנִים בִּגְלַל הַוּוֹדְקוֹת וְהַבִּירוֹת שֶׁאֲנַחְנוּ מוֹכְרִים
לקטינים שאני נשבע לך בעיניים שלי שהם נראים,placeholder,לִקְטִינִים שֶׁאֲנִי נִשְׂבָּע לָךְ בָּעֵינַיִם שֶׁלִּי שֶׁהֵם נִרְאִים
הרבה יותר מבוגרים מהמבוגרים ובמקום שהיא,placeholder,הַרְבֵּה יוֹתֵר מְבֻגָּרִים מֵהַמְּבֻגָּרִים וּבִמְקוֹם שֶׁהִיא
תחרים לי פעמיים בשבוע את החגיגת ואת התותי,placeholder,תַּחֲרִים לִי פַּעֲמַיִם בְּשָׁבוּעַ אֶת הַחֲגִיגָת וְאֶת הַתּוּתִי
פרוטי ואת המבסוטון השוטרים היו צריכים להחרים,placeholder,פְרוּטִי וְאֶת הַמַּבְּסוּטוֹן הַשּׁוֹטְרִים הָיוּ צְרִיכִים לְהַחֲרִים
את כל הגאנקיאדה הזאתי וידו חגה כמסוק,placeholder,אֶת כָּל הַגַּנְקִיָּדָה הַזֹּאתִי וְיָדוֹ חָגָה כְּמַסּוֹק
תקיפה מעל לערמות העיתונים שבקדמת,placeholder,תְּקִיפָה מֵעַל לַעֲרֵמוֹת הָעִתּוֹנִים שֶׁבְּקִדְמַת
הפיצוצייה שעל בטוח מביאים על הבני אדם יותר,placeholder,הַפִּצּוּצִיָּה שֶׁעַל בָּטוּחַ מְבִיאִים עַל הַבְּנֵי אָדָם יוֹתֵר
צרות גם מכל האלכוהול וגם מכל הסמים הקלים,placeholder,צָרוֹת גַּם מִכָּל הָאַלְכּוֹהוֹל וְגַם מִכָּל הַסַּמִּים הַקַּלִּים
ביחד וכך בשעה שנגררה הביתה עם הטרולי,placeholder,בְּיַחַד וְכָךְ בְּשָׁעָה שֶׁנִּגְרְרָה הַבַּיְתָה עִם הַטְּרוֹלִי
בדרכה אל הנייד חרדה לגורלו של גדעון שורק,placeholder,בְּדַרְכָּהּ אֶל הַנַּיָּד חֲרֵדָה לְגוֹרָלֹו שֶׁל גִּדְעוֹן שׂוֹרֵק
המכונה בעיתונים גרהרד שטרוק הריצה אלמה,placeholder,הַמְּכֻנֶּה בָּעִתּוֹנִים גֶּרְהַרְד שְׁטְרוּק הֵרִיצָה אַלְמָה
בראשה כל מיני תרחישי זוועה להיעלמו מהבד,placeholder,בְּרֹאֹשָׁהּ כָּל מִינֵי תַּרְחִישֵׁי זְוָעָה לְהֵעָלְמוֹ מֵהַבֵּד
אנד ברקפסט שבטבורו של בינסטד הכפר,placeholder,אֵנְד בְּרֶקְפַסְט שֶׁבְּטַבּוּרוֹ שֶׁל בִּינְסְטָד הַכְּפָר
האנגלי המנומנם הזה שבמזרח המפשייר,placeholder,הָאַנְגְּלִי הַמְּנֻמְנָם הַזֶּה שֶׁבְּמִזְרַח הַמְפְּשַׁיְר
שמתחילת נובמבר כבר הספיקה להכיר אותו לפני,placeholder,שֶׁמִּתְּחִלַּת נוֹבֶמְבֵּר כְּבָר הִסְפִּיקָה לְהַכִּיר אוֹתוֹ לִפְנַי
ולפנים מתוך שיחותיהם היומיומיות בסקייפ,placeholder,וְלִפְנִים מִתּוֹךְ שִׂיחוֹתֵיהֶם הַיּוֹמְיוֹמִיּוֹת בַּסְּקַיְפּ
והילכה כבת המקום במשעוליו המוריקים בין,placeholder,וְהִלְּכָה כְּבַת הַמָּקוֹם בְּמִשְׁעוֹלָיו הַמּוֹרִיקִים בֵּין
משוכות שגובהן כפליים מקומת אדם ובקתות עם,placeholder,מְשׂוּכוֹת שֶׁגָּבְהָן כִּפְלַיִם מִקּוֹמַת אָדָם וּבְקָתוֹת עִם
גגות קש עוברת את חצר הכנסייה העתיקה מבלה,placeholder,גַּגּוֹת קַשׁ עוֹבֶרֶת אֶת חֲצַר הַכְּנֵסִיָּה הָעַתִּיקָה מְבַלָּה
בפאב היחיד שנותר במקום דה סידרס שגדעון,placeholder,בַּפָּבּ הַיָּחִיד שֶׁנּוֹתַר בַּמָּקוֹם דֶּה סִידֵרְס שֶׁגִּדְעוֹן
כינה אותו מתוך חיבה הארזים וכל שבוע מפליגה,placeholder,כִּנָּה אוֹתוֹ מִתּוֹךְ חִבָּה הָאֲרָזִים וְכָל שָׁבוּעַ מַפְלִיגָה
אתו לעיירה הסמוכה להתענג על סושי במסעדה,placeholder,אִתּוֹ לָעֲיָרָה הַסְּמוּכָה לְהִתְעַנֵּג עַל סוּשִׁי בַּמִּסְעָדָה
היפנית לערוך קניות במרכול ובבית המרקחת,placeholder,הַיַּפָּנִית לַעֲרֹךְ קְנִיּוֹת בַּמַּרְכּוֹל וּבְבֵית הַמִּרְקַחַת
ולפקוד את שתי חנויות הספרים המשומשים,placeholder,וְלִפְקֹד אֶת שְׁתֵּי חֲנֻיּוֹת הַסְּפָרִים הַמְּשֻׁמָּשִׁים
הדרך מאלנבי פינת אחד העם אל ביתה התארכה לה,placeholder,הַדֶּרֶךְ מֵאַלֶנְבִּי פִּנַּת אַחַד הָעַם אֶל בֵּיתָהּ הִתְאָרְכָה לָהּ
כנצח תרחישי הזוועה ועמם החרדה הנוראה,placeholder,כָּנֶצַח תַּרְחִישֵׁי הַזְּוָעָה וְעִמָּם הַחֲרָדָה הַנּוֹרָאָה
לגורלו והכעסים פינו פתאום את מקומם לשאלה,placeholder,לַגּוֹרָלוֹ וְהַכְּעָסִים פִּנּוּ פִּתְאוֹם אֶת מְקוֹמָם לַשְּׁאֵלָה
אם טליה כורם האדם היחיד שיש טעם לפנות אליו,placeholder,אִם טַלְיָה כּוֹרֵם הָאָדָם הַיָּחִיד שֶׁיֵּשׁ טַעַם לִפְנוֹת אֵלָיו
בשעה זו אכן תדע יותר ממה שנדפס בעיתונים,placeholder,בְּשָׁעָה זוֹ אָכֵן תֵּדַע יוֹתֵר מִמָּה שֶׁנִּדְפַּס בָּעִתּוֹנִים
שהיא נושאת תחת זרועה ואם תהיה רשאית לשתפה,placeholder,שֶׁהִיא נוֹשֵׂאת תַּחַת זְרוֹעָהּ וְאִם תִּהְיֶה רַשָּׁאִית לְשַׁתְּפָהּ
במידע עולים רבים ממזרח אירופה רואים את,placeholder,בַּמֵּידָע עוֹלִים רַבִּים מִמִּזְרַח אֵירוֹפָּה רוֹאִים אֶת
הקיבוץ ככפר מושג המזוהה עם פיגור נחשלות,placeholder,הַקִּבּוּץ כִּכְפָר מֻשָּׂג הַמְּזֹהֶה עִם פִּגּוּר נֶחְשָׁלוּת
והזנחה את סילביה קונסטנטינסקו עולה חדשה,placeholder,וְהַזְנָחָה אֶת סִילְבִיָּה קוֹנְסְטַנְטִינֶסְקוּ עוֹלָה חֲדָשָׁה
מרומניה פגשנו בדירתה בקיבוץ רוחמה לפני,placeholder,מֵרוֹמַנְיָה פָּגַשְׁנוּ בְּדִירָתָהּ בְּקִבּוּץ רֻחָמָה לִפְנֵי
ארבעה חודשים הגיעו מבוקרשט סילביה,placeholder,אַרְבָּעָה חֳדָשִׁים הִגִּיעוּ מִבּוּקָרֶשְׁט סִילְבִיָּה
הארכיטקטית ובעלה הנאורלוג וניסו להסתדר,placeholder,הָאַרְכִיטֶקְטִית וּבַעְלָהּ הַנְּאוֹרְלוֹג וְנִסּוּ לְהִסְתַּדֵּר
בתל-אביב לא בהצלחה יתרה על האלטרנטיווה,placeholder,בְּתֵל-אָבִיב לֹא בְּהַצְלָחָה יְתֵרָה עַל הָאַלְטֶרְנָטִיוָה
הקיבוצית לא שמעו דבר בחוברות ובפרסומים,placeholder,הַקִּבּוּצִית לֹא שָׁמְעוּ דָּבָר בַּחוֹבְרוֹת וּבַפִּרְסוּמִים
הרשמיים שהם מקבלים בנציגויות ישראל בחול,placeholder,הָרִשְׁמִיִּים שֶׁהֵם מְקַבְּלִים בִּנְצִיגֻיּוֹת יִשְׂרָאֵל בְּחוּל
אין מזכירים את הקיבוץ אחרי שבוע באו למשרד,placeholder,אֵין מַזְכִּירִים אֶת הַקִּבּוּץ אַחֲרֵי שָׁבוּעַ בָּאוּ לְמִשְׂרַד
הקליטה וחיפשו מרכז קליטה הפקיד הציע קיבוץ,placeholder,הַקְּלִיטָה וְחִפְּשׂוּ מֶרְכַּז קְלִיטָה הַפָּקִיד הִצִּיעַ קִבּוּץ
לא ידעתי דבר על הקיבוץ אומרת סילביה  אבל,placeholder,לֹא יָדַעְתִּי דָּבָר עַל הַקִּבּוּץ אוֹמֶרֶת סִילְבִיָּה  אֲבָל
הדימוי היה שונה לחלוטין חשבתי שזה כמו,placeholder,הַדִּמּוּי הָיָה שׁוֹנֶה לַחֲלוּטִין חָשַׁבְתִּי שֶׁזֶּה כְּמוֹ
קולחוז מין כפר קטן עם כמה בתים מכוער לא,placeholder,קוֹלְחוֹז מִין כְּפָר קָטָן עִם כַּמָּה בָּתִּים מְכֹעָר לֹא
תרבותי הגעתי והופתעתי הכי הפתיעו אותי,placeholder,תַּרְבּוּתִי הִגַּעְתִּי וְהֻפְתַּעְתִּי הֲכִי הִפְתִּיעוּ אוֹתִי
האנשים כל מה שאמרו על הקומוניזם ברומניה ולא,placeholder,הָאֲנָשִׁים כָּל מָה שֶׁאָמְרוּ עַל הַקּוֹמוּנִיזְם בְּרוֹמַנְיָה וְלֹא
עשו קיים פה שם חשבתי שזו אוטופיה פה אני,placeholder,עָשׂוּ קַיָּם פֹּה שָׁם חָשַׁבְתִּי שֶׁזּוֹ אוּטוֹפְּיָה פֹּה אֲנִי
רואה שזה קיים וזה יפה על אף ההצהרות החמות,placeholder,רוֹאָה שֶׁזֶּה קַיָּם וְזֶה יָפֶה עַל אַף הַהַצְהָרוֹת הַחַמּוֹת
האלה לא משתמע מדבריה שבכוונתה,placeholder,הָאֵלֶּה לֹא מִשְׁתַּמֵּעַ מִדְּבָרֶיהָ שֶׁבְּכַוָּנָתָהּ
להישאר בקיבוץ היא בת עיר מובהקת ומחכה,placeholder,לְהִשָּׁאֵר בַּקִּבּוּץ הִיא בַּת עִיר מֻבְהֶקֶת וּמְחַכָּה
לחזור לשם אילנה נחום המזכירה של קיבוץ רוחמה,placeholder,לַחֲזֹר לְשָׁם אִילָנָה נַחוּם הַמַּזְכִּירָה שֶׁל קִבּוּץ רֻחָמָה
אומרת בכנות אפילו רצו בני הזוג קונסטנטינסקו,placeholder,אוֹמֶרֶת בְּכֵנוּת אֲפִלּוּ רָצוּ בְּנֵי הַזּוּג קוֹנְסְטַנְטִינֶסְקוּ
להישאר בקיבוץ הייתי עושה הכל כדי שלא,placeholder,לְהִשָּׁאֵר בַּקִּבּוּץ הָיִיתִי עוֹשָׂה הַכֹּל כְּדֵי שֶׁלֹּא
יישארו העיר מתאימה להם וחיי הקיבוץ אינם,placeholder,יִשָּׁאֲרוּ הָעִיר מַתְאִימָה לָהֶם וְחַיֵּי הַקִּבּוּץ אֵינָם
בשבילם גם בני משפחת חייקול שהגיעו לפני,placeholder,בִּשְׁבִילָם גַּם בְּנֵי מִשְׁפַּחַת חַיְּקוּל שֶׁהִגִּיעוּ לִפְנֵי
כחודשיים מהעיר צלבינסן שבהרי אוראל טוענים,placeholder,כְּחָדְשַׁיִם מֵהָעִיר צֶלְבִינְסָן שֶׁבְּהָרֵי אוּרָאל טוֹעֲנִים
שהקיבוץ אינו פתרון בשבילם האב אריק מהנדס,placeholder,שֶׁהַקִּבּוּץ אֵינוֹ פִּתְרוֹן בִּשְׁבִילָם הָאָב אָרִיק מְהַנְדֵּס
מכונות עתיר ניסיון האם אידה מתכננת מחשבים,placeholder,מְכוֹנוֹת עַתִּיר נִסָּיוֹן הָאֵם אִידָה מְתַכְנֶנֶת מַחְשְׁבִים
הבן איליה  הספיק ללמוד שנתיים מתמטיקה,placeholder,הַבֵּן אִילְיָה  הִסְפִּיק לִלְמֹד שְׁנָתַיִם מָתֶמָטִיקָה
באוניברסיטה ואף השלים שירות קצר בצבא האדום,placeholder,בָּאוּנִיבֶרְסִיטָה וְאַף הִשְׁלִים שֵׁרוּת קָצָר בַּצָּבָא הָאָדֹם
סמוך למועד עלייתם התפרסמה בעיתון הרוסי,placeholder,סָמוּךְ לְמוֹעֵד עֲלִיָּתָם הִתְפַּרְסְמָה בָּעִתּוֹן הָרוּסִי
אוגניוק כתבה גדולה שתיארה במלים חיוביות,placeholder,אוּגְנַיּוֹק כַּתָּבָה גְדוֹלָה שֶׁתֵּאֲרָה בְּמִלִּים חִיּוּבִיּוֹת
ביותר את החיים בקיבוץ נאמר שקיבוץ הוא מקום,placeholder,בְּיוֹתֵר אֶת הַחַיִּים בַּקִּבּוּץ נֶאֱמַר שֶׁקִּבּוּץ הוּא מָקוֹם
שטוב לחיות בו שלכולם יש זכויות שוות אוכלים,placeholder,שֶׁטּוֹב לִחְיוֹת בּוֹ שֶׁלְּכֻלָּם יֵשׁ זְכֻיּוֹת שָׁווֹת אוֹכְלִים
ביחד אין בעיות אחרי חודש וחצי ברוחמה בני,placeholder,בְּיַחַד אֵין בְּעָיוֹת אַחֲרֵי חֹדֶשׁ וָחֵצִי בְּרֻחָמָה בְּנֵי
משפחת חייקול עדיין חושבים שהעיתון לא חטא,placeholder,מִשְׁפַּחַת חַיְּקוּל עֲדַיִן חוֹשְׁבִים שֶׁהָעִתּוֹן לֹא חָטָא
לאמת אמנם הקיבוץ אינו קולחוז אבל זה לא בשבילם,placeholder,לָאֱמֶת אָמְנָם הַקִּבּוּץ אֵינוֹ קוֹלְחוֹז אֲבָל זֶה לֹא בִּשְׁבִילָם
הם אומרים הבעיה בקיבוץ היא שאין בעיה אומר,placeholder,הֵם אוֹמְרִים הַבְּעָיָה בַּקִּבּוּץ הִיא שֶׁאֵין בְּעָיָה אוֹמֵר
אריק לנו חשוב להכיר דווקא את הבעיות בשביל,placeholder,אָרִיק לָנוּ חָשׁוּב לְהַכִּיר דַּוְקָא אֶת הַבְּעָיוֹת בִּשְׁבִיל
הפרספקטיווה אני חושב שהרבה אנשים שלא,placeholder,הַפְּרֶסְפֶּקְטִיוָה אֲנִי חוֹשֵׁב שֶׁהַרְבֵּה אֲנָשִׁים שֶׁלֹּא
רוצים קונפליקט בחיים אחרי רוסיה ירצו לגור,placeholder,רוֹצִים קוֹנְפְלִיקְט בַּחַיִּים אַחֲרֵי רוּסְיָה יִרְצוּ לָגוּר
בקיבוץ כשיהיו להם הרבה בעיות ולא תהיה,placeholder,בַּקִּבּוּץ כְּשֶׁיִּהְיוּ לָהֶם הַרְבֵּה בְּעָיוֹת וְלֹא תִּהְיֶה
אלטרנטיווה הם יברחו לקיבוץ הבן איליה,placeholder,אַלְטֶרְנָטִיוָה הֵם יִבְרְחוּ לַקִּבּוּץ הַבֵּן אִילְיָה
בקיבוץ לא יודעים כמה עולה אוכל כמה עולות,placeholder,בַּקִּבּוּץ לֹא יוֹדְעִים כַּמָּה עוֹלֶה אֹכֶל כַּמָּה עוֹלוֹת
נעליים איך מנהלים חשבון בבנק אולי זה טוב אבל,placeholder,נַעֲלַיִם אֵיךְ מְנַהֲלִים חֶשְׁבּוֹן בַּבַּנְק אוּלַי זֶה טוֹב אֲבָל
זה לא החיים אני יודע שהרבה צעירים שנולדו,placeholder,זֶה לֹא הַחַיִּים אֲנִי יוֹדֵעַ שֶׁהַרְבֵּה צְעִירִים שֶׁנּוֹלְדוּ
בקיבוצים לא רוצים לחיות שם הם רוצים את החופש והם,placeholder,בְּקִבּוּצִים לֹא רוֹצִים לִחְיוֹת שָׁם הֵם רוֹצִים אֶת הַחֹפֶשׁ וְהֵם
רוצים כסף אמיתי בידיים גם אנחנו כך ואילנה,placeholder,רוֹצִים כֶּסֶף אֲמִתִּי בַּיָּדַיִם גַּם אֲנַחְנוּ כָּךְ וְאִילָנָה
נחום מעירה זה רע מאוד אם יגיעו אלינו מכורח,placeholder,נַחוּם מְעִירָה זֶה רַע מְאֹד אִם יַגִּיעוּ אֵלֵינוּ מִכֹּרַח
אחרים בתנועה הקיבוצית אינם מאמינים בכוחם,placeholder,אֲחֵרִים בַּתְּנוּעָה הַקִּבּוּצִית אֵינָם מַאֲמִינִים בְּכֹחָם
להביא אליהם עולים מרצון הכל נושאים עמם את,placeholder,לְהָבִיא אֲלֵיהֶם עוֹלִים מֵרָצוֹן הַכֹּל נוֹשְׂאִים עִמָּם אֶת
כישלונות הקליטה בעליות הקודמות את,placeholder,כִּשְׁלוֹנוֹת הַקְּלִיטָה בָּעֲלִיּוֹת הַקּוֹדְמוֹת אֶת
הדימויים השליליים מזכיר התקם מוקי צור,placeholder,הַדִּמּוּיִים הַשְּׁלִילִיִּים מַזְכִּיר הַתָּקָם מוּקִי צוּר
החלטנו מראש שצריך להיות אלמנט מסוים של,placeholder,הֶחְלַטְנוּ מֵרֹאשׁ שֶׁצָּרִיךְ לִהְיוֹת אֶלֶמֶנְט מְסֻיָּם שֶׁל
בחירה בצעד זה של העולה לא ייתכן שעולה יבוא,placeholder,בְּחִירָה בְּצַעַד זֶה שֶׁל הָעוֹלֶה לֹא יִתָּכֵן שֶׁעוֹלֶה יָבוֹא
לקיבוץ כמו שהוא מגיע למחנה צהל לא הסכמנו,placeholder,לַקִּבּוּץ כְּמוֹ שֶׁהוּא מַגִּיעַ לְמַחֲנֵה צַהַל לֹא הִסְכַּמְנוּ
